CIK,FILINGMANAGER_NAME,PERIODOFREPORT,FILING_DATE,SUBMISSIONTYPE,ISAMENDMENT,TABLEVALUETOTAL,TABLEENTRYTOTAL,ISCONFIDENTIALOMITTED,NAMEOFISSUER,CUSIP,TITLEOFCLASS,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,INVESTMENTDISCRETION,weight
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SCANA CORP NEW COM,80589M102,COM,10387000,203035,SH,SOLE,0.000601744
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SCHEIN HENRY INC COM,806407102,COM,49662000,536600,SH,SOLE,0.002877039
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SEALED AIR CORP NEW COM,81211K100,COM,3198000,132636,SH,SOLE,0.000185268
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SEMPRA ENERGY COM,816851109,COM,16676000,208603,SH,SOLE,0.000966081
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SHERWIN WILLIAMS CO COM,824348106,COM,15063000,89191,SH,SOLE,0.000872636
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SIGMA ALDRICH CORP COM,826552101,COM,40997000,527770,SH,SOLE,0.002375055
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SIMON PPTY GROUP INC NEW COM,828806109,COM,888396000,5602903,SH,SOLE,0.051466924
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SL GREEN RLTY CORP COM,78440X101,COM,258909000,3006729,SH,SOLE,0.014999223
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SLM CORP COM,78442P106,COM,6468000,315808,SH,SOLE,0.000374707
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SMUCKER J M CO COM NEW,832696405,COM,235007000,2369979,SH,SOLE,0.013614523
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SPECTRA ENERGY CORP COM,847560109,COM,17797000,578763,SH,SOLE,0.001031023
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,ST JUDE MED INC COM,790849103,COM,19346000,478381,SH,SOLE,0.00112076
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,STANLEY BLACK & DECKER INC COM,854502101,COM,9303000,114893,SH,SOLE,0.000538945
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,STAPLES INC COM,855030102,COM,6184000,460470,SH,SOLE,0.000358254
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,STATE STR CORP COM,857477103,COM,18769000,317627,SH,SOLE,0.001087333
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,STRYKER CORP COM,863667101,COM,57324000,878667,SH,SOLE,0.003320918
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SUNSTONE HOTEL INVS INC NEW COM,867892101,COM,77296000,6279084,SH,SOLE,0.004477944
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SYMANTEC CORP COM,871503108,COM,57445000,2327599,SH,SOLE,0.003327927
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,SYNOPSYS INC COM,871607107,COM,26340000,734108,SH,SOLE,0.00152594
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,TARGET CORP COM,8.76E+110,COM,82545000,1205913,SH,SOLE,0.004782031
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,TECO ENERGY INC COM,872375100,COM,2617000,146835,SH,SOLE,0.000151609
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,TELEPHONE & DATA SYS INC COM NEW,879433829,COM,1460000,69295,SH,SOLE,8.46E-05
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,THE ADT CORPORATION COM,00101J106,COM,9824000,200731,SH,SOLE,0.000569128
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,THERMO FISHER SCIENTIFIC INC COM,883556102,COM,65716000,859142,SH,SOLE,0.003807086
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,TIME WARNER CABLE INC COM,88732J207,COM,45001000,468463,SH,SOLE,0.002607017
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,TJX COS INC NEW COM,872540109,COM,72577000,1552457,SH,SOLE,0.004204561
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,TORCHMARK CORP COM,891027104,COM,3898000,65184,SH,SOLE,0.000225821
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,TRAVELERS COMPANIES INC COM,8.94E+113,COM,49854000,592156,SH,SOLE,0.002888163
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,UDR INC COM,902653104,COM,76185000,3149431,SH,SOLE,0.004413581
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,UNITED CONTL HLDGS INC COM,910047109,COM,1816000,56726,SH,SOLE,0.000105205
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,UNITED TECHNOLOGIES CORP COM,913017109,COM,42333000,453100,SH,SOLE,0.002452453
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,UNITEDHEALTH GROUP INC COM,91324P102,COM,130517000,2281367,SH,SOLE,0.007561165
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,UNUM GROUP COM,91529Y106,COM,5311000,187992,SH,SOLE,0.000307679
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,US BANCORP DEL COM NEW,902973304,COM,91216000,2688350,SH,SOLE,0.005284363
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,VALERO ENERGY CORP NEW COM,91913Y100,COM,17186000,377802,SH,SOLE,0.000995626
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,VARIAN MED SYS INC COM,92220P105,COM,144899000,2012486,SH,SOLE,0.008394349
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,VENTAS INC COM,92276F100,COM,127101000,1736353,SH,SOLE,0.007363268
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,VERIZON COMMUNICATIONS INC COM,92343V104,COM,217497000,4425165,SH,SOLE,0.012600126
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,WALGREEN CO COM,931422109,COM,30687000,643594,SH,SOLE,0.001777772
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,WAL-MART STORES INC COM,931142103,COM,206541000,2760137,SH,SOLE,0.011965419
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,WASTE MGMT INC DEL COM,94106L109,COM,28019000,714592,SH,SOLE,0.001623208
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,WATERS CORP COM,941848103,COM,227843000,2426186,SH,SOLE,0.013199495
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,WELLPOINT INC COM,94973V107,COM,57451000,867453,SH,SOLE,0.003328275
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,WELLS FARGO & CO NEW COM,949746101,COM,133688000,3614179,SH,SOLE,0.007744868
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,WESTERN DIGITAL CORP COM,958102105,COM,8370000,166468,SH,SOLE,0.000484894
1472190,PGGM Investments,31/3/2013,17/6/2013,13F-HR,,17261494000,324,N,WISCONSIN ENERGY CORP COM,976657106,COM,8620000,200985,SH,SOLE,0.000499377
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MANULIFE FINANCIAL CORP,56501R106,COM,11230000,762706,SH,SOLE,0.000414609
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MANULIFE FINANCIAL CORP,56501R106,COM,439839000,29876383,SH,SOLE,0.016238769
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MARATHON OIL CORP,565849106,COM,2000,45,SH,SOLE,7.38E-08
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MARATHON OIL CORPORATION,565849106,COM,1434000,42525,SH,SOLE,5.29E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MARATHON PETROLEUM CORP,56585A102,COM,179000,2000,SH,SOLE,6.61E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MARATHON PETROLEUM CORP,56585A102,COM,1000,14,SH,SOLE,3.69E-08
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MARSH & MCLENNAN COMPANIES INC,571748102,COM,657000,17305,SH,SOLE,2.43E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MASTERCARD INC CLASS A,57636Q104,COM,860000,1590,SH,SOLE,3.18E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MATERIALS SELECT SECTOR SPDR,81369Y100,COM,188000,6539,SH,SOLE,6.94E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MCCORMICK & CO INC NVS,579780206,COM,94000,1275,SH,SOLE,3.47E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MCDONALDS CORP,580135101,COM,339000,3400,SH,SOLE,1.25E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MCDONALD'S CORPORATION,580135101,COM,2413000,24205,SH,SOLE,8.91E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MCGRAW-HILL COMPANIES INC,580645109,COM,911000,17495,SH,SOLE,3.36E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MEDTRONIC INC,585055106,COM,160000,3400,SH,SOLE,5.91E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MELCO CROWN ENTERTAINMENT LTD ADR,585464100,COM,233000,10000,SH,SOLE,8.60E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MEMC ELECTRONIC MATERIALS,552715104,COM,2000,400,SH,SOLE,7.38E-08
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MERCK & CO INC,58933Y105,COM,5572000,125984,SH,SOLE,0.000205717
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MESA LABORATORIES INC,59064R109,COM,99000,1861,SH,SOLE,3.66E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,METHANEX CORP,59151K108,COM,328000,8050,SH,SOLE,1.21E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,METHANEX CORP,59151K108,COM,4293000,105400,SH,SOLE,0.000158497
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,METLIFE INC,59156R108,COM,4269000,112287,SH,SOLE,0.000157611
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,METTLER-TOLEDO INTERNATIONAL INC,592688105,COM,75000,350,SH,SOLE,2.77E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MICROS SYSTEMS INC,594901100,COM,28000,610,SH,SOLE,1.03E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MICROSOFT CORP,594918104,COM,197000,6900,SH,SOLE,7.27E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MICROSOFT CORPORATION,594918104,COM,7814000,273148,SH,SOLE,0.000288491
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MIDDLEBY CORP,596278101,COM,99000,650,SH,SOLE,3.66E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MOLSON COORS BREWING COMPANY CL B,60871R209,COM,142000,2900,SH,SOLE,5.24E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,MOLYCORP INC,608753109,COM,22000,4247,SH,SOLE,8.12E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,QLT INC,746927102,COM,18000,2000,SH,SOLE,6.65E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,QUALCOMM INC,747525103,COM,2937000,43864,SH,SOLE,0.000108433
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,QUALCOMM INC,747525103,COM,120000,1800,SH,SOLE,4.43E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RANDGOLD RESOURCES LIMITED ADR,752344309,COM,314000,3657,SH,SOLE,1.16E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RANDGOLD RESOURCES LTD-ADR,752344309,COM,9000,100,SH,SOLE,3.32E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RARE ELEMENT RESOURCES LTD,75381M102,COM,34000,15000,SH,SOLE,1.26E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RAYTHEON COMPANY,755111507,COM,37000,622,SH,SOLE,1.37E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RESEARCH IN MOTION,760975102,COM,69383000,4672283,SH,SOLE,0.002561607
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RESEARCH IN MOTION,760975102,COM,1000,100,SH,SOLE,3.69E-08
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RESEARCH IN MOTION LTD,760975102,COM,301000,20297,SH,SOLE,1.11E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RESOLUTE FOREST PRODUCTS,76117W109,COM,324000,20000,SH,SOLE,1.20E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RIO ALTO MINING LTD,76689T104,COM,562000,122300,SH,SOLE,2.07E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RIO TINTO PLC SPONSORED ADR,767204100,COM,213000,4525,SH,SOLE,7.86E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RIO TINTO PLC-SPON ADR,767204100,COM,173000,3672,SH,SOLE,6.39E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,ROCHESTER MEDICAL CORP,771497104,COM,3000,200,SH,SOLE,1.11E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,ROGERS COMMUNICATIONS -CL B,775109200,COM,348869000,6831958,SH,SOLE,0.012880174
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,ROGERS COMMUNICATIONS INC CL B NVS,775109200,COM,18546000,363132,SH,SOLE,0.000684715
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,ROYAL BANK OF CANADA,780087102,COM,121991000,2025211,SH,SOLE,0.004503884
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,ROYAL BANK OF CANADA,780087102,COM,3261284000,54150617,SH,SOLE,0.120405958
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,ROYAL BANK OF SCOTLAND ADR - NEW,780097689,COM,134000,15839,SH,SOLE,4.95E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,ROYAL DUTCH SHELL PLC ADR CL A,780259206,COM,2513000,38574,SH,SOLE,9.28E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,ROYAL DUTCH SHELL PLC SPON ADR B,780259107,COM,257000,3850,SH,SOLE,9.49E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,ROYAL GOLD INC,780287108,COM,36000,510,SH,SOLE,1.33E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,ROYAL GOLD INC,780287108,COM,157000,2214,SH,SOLE,5.80E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,ROYAL GOLD INC,780287108,COM,7000,100,SH,SOLE,2.58E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RPM INTERNATIONAL INC,749685103,COM,394000,12463,SH,SOLE,1.45E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,RUBICON MINERALS CORP,780911103,COM,532000,218700,SH,SOLE,1.96E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SAFEWAY INC,786514208,COM,69000,2600,SH,SOLE,2.55E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SANDSTORM GOLD LTD NEW,80013R206,COM,95000,10000,SH,SOLE,3.51E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SANOFI,80105N105,COM,1878000,36775,SH,SOLE,6.93E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SAP AG,803054204,COM,1181000,14665,SH,SOLE,4.36E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SASOL LIMITED SPONSORED ADR,803866300,COM,310000,7000,SH,SOLE,1.14E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SCANSOURCE INC,806037107,COM,11000,400,SH,SOLE,4.06E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SCHLUMBERGER LTD,806857108,COM,966000,12895,SH,SOLE,3.57E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,"SCHWAB, CHARLES CORP",808513105,COM,12000,675,SH,SOLE,4.43E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SEADRILL LTD,G7945E105,COM,186000,5000,SH,SOLE,6.87E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SEASPAN CORP,Y75638109,COM,301000,15000,SH,SOLE,1.11E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SECTOR SPDR TR-UTILITIES,81369Y886,COM,3000,76,SH,SOLE,1.11E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SEMICONDUCTOR MFG INTL CORP ADR,81663N206,COM,97000,33075,SH,SOLE,3.58E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SHAW COMMUNICATIONS INC CL B NVS,82028K200,COM,14835000,599068,SH,SOLE,0.000547705
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SHAW COMMUNICATIONS INC-B,82028K200,COM,172740000,6976656,SH,SOLE,0.006377527
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SHERWIN-WILLIAMS COMPANY (THE),824348106,COM,182000,1075,SH,SOLE,6.72E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SIBANYE GOLD- SPON ADR,825724206,COM,1000,202,SH,SOLE,3.69E-08
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SIEMENS AG SPONSORED ADR,826197501,COM,1577000,14628,SH,SOLE,5.82E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SIGMA-ALDRICH CORP,826552101,COM,85000,1100,SH,SOLE,3.14E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SILVER STANDARD RESOURCES,82823L106,COM,649000,61500,SH,SOLE,2.40E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SILVER STANDARD RESOURCES,82823L106,COM,3000,300,SH,SOLE,1.11E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SILVER WHEATON CORP,828336107,COM,458000,14625,SH,SOLE,1.69E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SILVER WHEATON CORP,828336107,COM,119649000,3823400,SH,SOLE,0.004417417
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SILVER WHEATON CORP,828336107,COM,269000,8573,SH,SOLE,9.93E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SILVERCORP METALS INC,82835P103,COM,535000,134500,SH,SOLE,1.98E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SMITH & NEPHEW PLC SPONSORED ADR,83175M205,COM,169000,2935,SH,SOLE,6.24E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SMUCKER (J.M.) CO,832696405,COM,6000,59,SH,SOLE,2.22E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SOLERA HOLDINGS INC,83421A104,COM,93000,1600,SH,SOLE,3.43E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SONDE RESOURCES CORP,835426107,COM,0,5,SH,SOLE,0
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SONY CORPORATION SPON ADR,835699307,COM,2000,120,SH,SOLE,7.38E-08
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SOUTHERN COMPANY,842587107,COM,944000,20112,SH,SOLE,3.49E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SOUTHWEST AIRLINES CO,844741108,COM,4000,270,SH,SOLE,1.48E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SPDR BARCLAYS HI YLD BD ETF,78464A417,COM,362000,8800,SH,SOLE,1.34E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SPDR DJIA ETF,78467X109,COM,36000,245,SH,SOLE,1.33E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SPDR FTSE/MACQUARIE GLB INFR 100 ETF,78463X855,COM,304000,7200,SH,SOLE,1.12E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SPDR GOLD TRUST,78463V107,COM,12583000,81472,SH,SOLE,0.000464562
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SPDR GOLD TRUST,78463V107,COM,525000,3400,SH,SOLE,1.94E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SPDR S&P 500 ETF TRUST,78462F103,COM,1136000,7257,SH,SOLE,4.19E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SPDR S&P BIOTECH ETF,78464A870,COM,20000,200,SH,SOLE,7.38E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SPDR S&P DIVIDEND ETF,78464A763,COM,201000,3050,SH,SOLE,7.42E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SPDR S&P MIDCAP 400 ETF TRUST,78467Y107,COM,5000,25,SH,SOLE,1.85E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SPECTRA ENERGY CORP,847560109,COM,271000,8799,SH,SOLE,1.00E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,STANTEC INC,85472N109,COM,1007000,22825,SH,SOLE,3.72E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,STANTEC INC,85472N109,COM,1530000,34700,SH,SOLE,5.65E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,STARBUCKS CORPORATION,855244109,COM,91000,1600,SH,SOLE,3.36E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,STATE STREET CORP,857477103,COM,1838000,31115,SH,SOLE,6.79E-05
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,STATOIL ASA SPON ADR,85771P102,COM,131000,5311,SH,SOLE,4.84E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,STILLWATER MINING COMPANY,86074Q102,COM,13000,1000,SH,SOLE,4.80E-07
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,STRAYER EDUCATION INC,863236105,COM,73000,1500,SH,SOLE,2.70E-06
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SUN LIFE FINANCIAL INC,866796105,COM,9697000,355431,SH,SOLE,0.000358011
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SUN LIFE FINANCIAL INC,866796105,COM,299390000,10975148,SH,SOLE,0.011053419
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SUNCOR ENERGY INC,867224107,COM,2000,72,SH,SOLE,7.38E-08
947263,TORONTO DOMINION BANK,31/3/2013,14/6/2013,13F-HR,,27085736000,1284,N,SUNCOR ENERGY INC,867224107,COM,523440000,17473842,SH,SOLE,0.019325301
